1,丁酉,日贵。配偶风流。坐长生偏财、夜贵、文昌，主人高贵聪明，见识超群，受人钦敬，另有叛逆创新性格。,"丁酉일주는 일간이 귀(貴)하도다. 배우자는 풍류를 즐기고 이성에 매력적이나, 그로 인한 근심이 따를 수도 있나이다.

지지 유(酉)는 일간 丁火의 장생지(長生地)요, 또한 편재(偏財)의 자리이며, 야간에 귀하게 되는 ‘야귀(夜貴)’의 성격과 문창성(文昌星)의 기운을 함께 지니었으니, 그 운세 참으로 고귀하고 문예에 능하며, 총명하고 예지가 뛰어난 이라 하겠습니다.

식견은 넓고 날카로우며, 타인의 존경을 받기에 족하고, 또한 그 심중에는 낡은 틀을 거부하고 새로움을 좇는 반골(反骨)의 기상이 숨어 있어, 시대를 앞서는 혁신적 기질 또한 겸하였나이다.",
1,己亥,配偶长寿。坐正财正官，为财官双美，主贵。女命己亥，也可嫁贵夫。,"己亥일주는 배필이 장수할 상이라, 혼인의 인연이 길고 인덕이 따르나이다.

지지 속에 정재(正財)와 정관(正官)이 함께 자리하여, 재관쌍미(財官雙美)의 귀격을 이룬 명조라. 재물과 벼슬이 나란히 고르게 갖추어져 있으니, 곧 부귀가 따르고, 인생의 흐름이 맑고 반듯하도다.

여명(女命)에 있어도 마찬가지로, 이 명을 타고났다면 귀한 배우자와 인연이 닿기 쉬우며, 가정 또한 평안하고 복을 누릴 수 있는 팔자라 하겠나이다.",
1,癸卯,日贵。配偶风流。坐长生、日贵，食神吐秀，主人聪明有文才。女命癸卯，生子读书有成。,"癸卯일주는 ‘일귀(日貴)’라 하여, 스스로 귀한 기운을 품고 태어난 명조라 하겠나이다.

배우자는 풍류와 재치를 지닌 이가 많아 매력적이나, 그로 인해 정이 분산되거나 마음을 썩이는 일 또한 있을 수 있나이다.

지지 卯는 癸水의 장생지(長生地)요, 그 속에 식신(食神)이 고운 문기를 머금었으니, 식신토수(食神吐秀)의 상이라, 타고난 재주와 문장력이 빼어나고, 마음이 어질며 총명한 인물이라 하겠습니다.

여명(女命)에 癸卯를 지녔거든, 자식을 낳으면 슬기로움이 유전되어 학업에 큰 재능을 보이며, 글을 통해 이름을 날리는 자손이 많다 하겠나이다.",
1,乙巳,孤鸾煞，但恐有些人不利婚姻。乙木向阳，英华外发，主人聪明，但泄气，只利他人，不利己。坐下伤官正财，正官顺生，有钱，富裕，男命乙巳，多晚婚，可得贤妻，但支中伤官见官，过于刚强，不守纪律，武将者，喜开杀戒。,"乙巳(을사)
乙巳일주는 고란살(孤鸞煞)의 기운이 스며 있으니, 사람에 따라 혼인운이 불리하여, 인연을 맺고도 마음이 맞지 않거나, 배필과의 관계가 평탄치 않을 수 있나이다.

乙木은 본디 양지바른 곳을 향해 자라는 연목(軟木)이요, 그 기운이 바깥으로 향하니, 총명하고 문기(文氣)가 발하되, 기운이 외부로 새어나가 스스로의 복은 덜하고, 타인을 이롭게 하는 성상이라 하겠나이다.

지지 속에는 상관(傷官)과 정재(正財)가 깔려 있고, 정관이 순행하여 생하니, 재물은 풍족하고, 살림은 넉넉하나이다. 특히 남명(男命)乙巳는 혼사가 늦게 이루어지는 경우가 많으며, 늦게 얻은 아내가 슬기롭고 가정에 덕을 주는 경우가 많습니다.

다만, 지지 속에 상관이 관성을 침범하는 형이라, 기질이 강하고 절제를 잃기 쉬우며, 규율을 어기고 제 뜻대로 행하려는 경향도 있사옵니다. 무관(武官)의 길에 들어선 자라면, 그 기개가 칼을 들기를 주저하지 않는 쪽으로 흘러, 제 손으로 정의를 실현하고자 하는 기질이 드러나기도 하옵니다.",
1,己酉,坐长生、文昌，主人好文学，聪明有文才，且土金相生，主人身体好，但干生支，毕竟泄气，故得失都有。,"己酉일주는 지지에 장생(長生)과 문창성(文昌星)을 깔고 있으니, 타고난 문예재주가 곱고, 학문을 즐기며 글솜씨가 뛰어난 인물이라 하겠나이다.

己土는 유금(酉金) 위에 놓였으니, 이는 토생금(土生金)의 기운이 순행하는 형국이라, 기운이 바르고 신체 또한 강건하여, 병고가 적고 체질이 좋은 편이라 하옵니다.

다만, 천간이 지지를 생하는 형국은 결국 자신의 기운을 외부로 내주는 바, 기운이 새어나가니 득도 있으나 실도 함께 따르는 명이라.

이로써, 배움과 재능은 남보다 앞서나, 그 결실이 온전히 자신에게 돌아오지 못하는 경우가 있으며, 그리하여 평생을 두고 얻음과 잃음이 교차하는 운세라 할 수 있나이다.",
1,甲寅,孤鸾煞，不利婚姻。坐禄通根身旺，坐下有伤官生财，主富贵，但比肩夺财，文才差一些。女命甲寅，身强克夫。,"甲寅일주는 고란살(孤鸞煞)의 기운이 있어 혼인운이 순탄치 않으며, 배우자와의 인연에 엇갈림이 따를 수 있는 팔자라 하겠나이다.

甲木이 지지 寅木 위에 놓였으니, 본기(本氣)를 얻고 녹지(祿地)에 앉은 형국이라, 근(根)이 통하고 신기(身氣)가 왕성하여 자립심 강하고 추진력이 크도다.

또한 지지 속에 상관(傷官)이 있어 재성(財星)을 생하니, 재물을 모을 수 있는 기운이 있으며, 부와 귀를 겸할 수 있는 상이라 하겠나이다. 그러나 한편으로는 비견(比肩)의 기운이 함께 있어, 재를 다투고 나누지 않으려 하니, 재운에 경쟁과 마찰이 따르며, 문재(文才)는 다소 약한 편이라 평할 수 있나이다.

여명(女命)에 있어 甲寅을 타고났다면, 신기가 지나치게 강하여 부군의 운을 제하거나, 부부간 균형을 이루기 어려운 형세가 되기 쉬우니, 조화를 위한 절제와 포용이 무엇보다 중하다고 할 것이옵니다.",
1,乙卯,坐禄通根身旺，坐比肩，无财，清贵不富贵，上下乙木，秀气透出，文才好，人秀气，手脚纤细。,"乙卯일주는 녹지(祿地)에 앉아 근을 통하였으니, 신기(身氣)가 왕성하고 기세 또한 단단하도다. 지지에 비견(比肩)을 깔아 재성(財星)은 없으되, 청아하고 곧은 기운이 가득하여, 재물보다는 기개와 품격이 돋보이는 명이라 하겠나이다.

천간과 지지 모두 乙木으로 상하가 일치하니, 문기(文氣)가 겉으로 드러나며, 그 기운이 곱고 가늘어 기품이 있고 단아하도다. 이에 따라 문재(文才)가 뛰어나며, 기질이 곧고 바르며, 인물 또한 수려하고 자태가 맑으며, 손발이 가늘고 섬세하여 외형 또한 고운 이가 많습니다.

부귀를 탐하기보다는, 곧고 청아한 길을 걷는 사주이니, 명예와 기풍으로 이름을 떨리기 좋은 명이라 하겠나이다.",
1,丙辰,日德。身坐魁地，支藏正印、食神、七杀，主人聪明、伶俐，辰为湿土，丙为太阳，阳光普照，万物有成，人命丙辰聪明好动。,"丙辰일주는 일덕(日德)의 기운을 타고났으니, 품성이 곧고 정결하며, 타인을 밝게 비추는 성정이라 하겠나이다.

丙火는 태양이요, 辰은 축습한 진토(濕土)로 만물을 품는 바탕이라. 볕이 젖은 흙을 골고루 데우니, 세상이 온화해지고 만물이 자라나는 형국이라. 이와 같으니丙辰일주는 따스하고 포용력 있는 인물로, 그 기운이 사방으로 퍼져 나가 도량이 넓고 기질이 활달하도다.

일간이 귀지(魁地)에 앉았으며, 지지 속에 정인(正印), 식신(食神), 칠살(七殺)이 함께 머무르니, 총명하고 민첩하며, 생각이 깊고 말재주 또한 뛰어난 인물이라 하겠나이다.

丙辰일주는 움직임을 좋아하고 정적인 것보다는 활동적인 삶을 추구하니, 젊을수록 경험을 넓히고, 나이 들수록 그 열정이 성취로 이어지는 복이 있도다.",
1,庚申,不利婚姻。坐禄通根，身体好，主富贵。丑月庚申，为天月两德，主人一生身健少疾病。女命庚申带天月两德，必生贵子，聪明大器。,"庚申일주는 혼인운이 다소 불리하여, 배우자와의 인연이 고르고 평탄하기는 어려운 팔자라 하겠나이다.

허나 庚金이 지지 申金 위에 자리하였으니, 녹지(祿地)에 앉아 근을 통한 격으로, 신기(身氣)가 왕성하고 기골이 장대하며, 병고가 드물고 신체가 강건하도다. 이에 따라 부귀의 복을 타고났으며, 자수성가하여 재물과 명예를 이루는 상이라 하옵니다.

만일 丑월에 태어난 庚申일주는 천덕(天德)과 월덕(月德)을 겸하였으니, ‘천월양덕지격(天月兩德之格)’이라 하여 평생 무병장수하고, 복이 깊으며 악운을 물리치는 힘이 크도다.

여명(女命)에 庚申이 이 두 덕을 함께 지녔거든, 그 품성과 기운이 깊고 맑아 태어나는 자식 또한 총명하고 그릇이 크며, 장차 귀한 인물로 자랄 운이 있나이다.",
1,辛酉,九鬼妨害，阴阳差错，但恐夫妻不睦。坐禄通根，得助，立于不败之地，聪明有文才，有能力。　,"辛酉일주는 구귀방해(九鬼妨害)와 음양차착(陰陽差錯)의 기운을 지녔으니, 부부의 정이 조화롭지 못하거나, 혼인 후에도 마음의 간극이 생기기 쉬운 운이라 하겠나이다.

그러하나, 辛金이 지지 酉金 위에 곧바로 앉았으니, 녹지(祿地)를 얻어 근을 통하고 스스로를 보좌하는 힘이 강하도다. 이로 인해 외로움은 있을지언정, 기운은 꺾이지 않으며, 스스로의 실력으로 세상에 우뚝 설 수 있는 팔자라 하옵니다.

其人 총명하고 문재(文才)가 빼어나며, 말재주와 사무처리에 능하고, 자질과 역량이 고루 갖추어진 인물이라. 고난이 와도 스스로를 지키고, 스러지지 않으며, 어려움 속에서도 중심을 잃지 않는 강건한 기질이 돋보이는 명이라 하겠나이다.",
1,壬戌,日德。阴阳差错，但恐夫妻不睦。坐下财生杀，杀生印，杀印相生，主大贵，或武贵，但丁壬化木逢燥土，往往变成小人或坏人。,"壬戌일주는 일덕(日德)을 지닌 바, 그 본성은 맑고 정직하며, 의로움이 깃든 사주라 하겠나이다. 다만 천간과 지지가 음양이 어긋난 음양차착(陰陽差錯)이라, 부부의 인연에 있어 다정함을 유지하기 어려우며, 마음의 거리감이 생기기 쉬운 명이라 하옵니다.

지지 戌土는 정재(正財)를 품고, 그 재가 다시 칠살(七殺)을 생하며, 칠살은 인성(印星)을 낳는 흐름이니, 이는 곧 살인상생(殺印相生)의 귀격으로, 재능과 권위, 배움이 서로 어우러진 귀한 운세라 할 수 있나이다. 그 기운이 곧고 강하여, 문관보다는 무관, 즉 무비(武貴)의 명으로 나타나는 경우가 많도다.

허나 丁火와 壬水가 합하여 목(木)으로 변하되, 戌이 조토(燥土)이니 그 木氣가 자라기 어렵고, 흐름이 막히는 형세가 되기도 하옵니다. 이럴 경우, 본래의 귀한 자질이 흐려져 뜻을 잃고, 도리어 꾀와 술수를 쓰는 소인(小人)으로 기울거나, 그릇된 길을 걷는 자가 될 우려도 있나이다.",
2,乙丑,配偶相貌不扬。六秀日，主人秀气漂亮，身坐金库，无根，坐下七杀无制，自信心太过，往往一意孤行。女名乙丑，具有男性风格。,"乙丑일주는 배필의 용모가 빼어나지 않은 경우가 많으며, 외형보다는 내면이나 덕을 중히 여겨야 복이 따를 팔자라 하겠나이다.

이 날은 육수일(六秀日)로, 본인의 기운은 곱고 맑으며, 품성에 기품이 흐르고 외모 또한 단아하고 청초하도다. 허나 을목(乙木)이 금고(金庫)인 축토(丑土) 위에 놓였으니, 근을 잃고 뿌리가 없으며, 그 지지 속에 칠살(七殺)이 무제(無制)로 도사리고 있으니, 마음이 강하고 자의식이 지나쳐, 남의 말을 좇기보다는 스스로의 판단만을 고집하는 경향이 크도다.

이에 뜻은 곧고 강하나, 한 길로만 나아가다 보니 마찰이 잦고, 세상과 충돌하는 일이 생기기 쉬운 운세라 하옵니다.

여명(女命)에乙丑을 타고났거든, 그 기질에 단아함보다는 강단과 결기가 스며 있어, 말과 행동이 분명하며, 때로는 남성에 못지않은 기백과 독립심을 지닌 인물이라 할 수 있나이다.",
2,丙寅,丙为太阳，身坐长生，有光彩之象，主人聪明，但坐下枭神夺食，不吉。生于冬至后夏至前，戊土长生于寅，食神旺，主人聪明，吉；生于夏至后冬至前，戊土长生在申，食神弱，稍差。,"丙寅일주는 丙火가 장생지(長生地)인 寅木 위에 놓였으니, 이는 태양이 동녘에서 솟아오르는 형상과 같아, 그 기운이 찬란하고 빛나며, 기질이 총명하고 명랑한 자태를 지닌 팔자라 하겠나이다.

허나 그 지지 속에는 효신(枭神), 즉 편인(偏印)이 함께 숨어 있으니, 이는 식신(食神)을 빼앗는 흉신이라, 본디의 명랑하고 유익한 기운을 해치며, 복을 온전히 거두지 못하는 결함이 되기도 하옵니다.

태어난 시기가 겨울동지 이후, 하지(夏至) 이전이라면, 戊土가 寅에서 장생하므로 식신의 기운이 왕성하여, 그 총명이 더욱 돋보이고 운세 또한 길하나이다.

반면 하지 이후, 동지 이전에 태어난 자는 戊土의 장생지가 申金에 있으므로, 寅에서는 식신이 약하여져 기운이 다소 약해지고, 복의 흐름 또한 미치지 못함이 있도다.",
2,丁卯,九鬼妨害，但恐夫妻不睦。坐印通根，主人聪明有学问。若四柱出现亥卯未三合局或寅卯辰三会局，为大贵人，但身坐［偏印，只能为副职，辅佐他人。,"丁卯일주는 구귀방해(九鬼妨害)의 기운이 있어, 혼인운에 있어서는 부부간의 정이 고르지 못하거나, 인연에 간극이 생기기 쉬운 팔자라 하옵니다.

그러하나 丁火는 卯木 위에 앉아 인성(印星)을 깔고, 통근(通根)하였으니, 기운이 맑고 바르며, 천성이 총명하고 학문을 즐겨 익히는 자라 하겠습니다.

사주팔자 중에 만일 亥卯未 삼합국(三合局)이나 寅卯辰 삼회국(三會局)이 이루어지면, 이는 문무를 겸한 대귀(大貴)의 형국이요, 출세와 입신의 운을 타고난 귀격이라 칭할 수 있나이다.

허나, 丁卯의 지지인 卯에 깔린 인성이 편인(偏印)이니, 이는 곧 정통의 자리에 서기보다는, 주인을 보좌하고 곁에서 조력하는 부직(副職)의 상이라. 지혜롭고 능하나, 홀로 서기보다는 협력과 보필의 자리에서 더욱 그 재능이 빛나는 팔자라 하겠나이다.",
2,己巳,金神，主人刚毅、聪明，有火则贵，却火则不吉。坐下正印、劫财、伤官，伤官佩印，贵不可言，但伤官遇劫，易遭小人陷害。,"己巳일주는 금신(金神)이라 하여, 성정이 강직하고 의지가 굳으며, 사리에 밝고 총명한 자라 하겠나이다.

불기(火氣)가 조화롭게 함께하면 그 귀함이 한층 빛나나, 만일 화기가 부족하면 금기(金氣)가 지나쳐 운이 꺾이기 쉬우며, 그 기세가 흉으로 변할 수 있으니 화(火)의 조화가 팔자의 관건이라 하옵니다.

지지 巳火 속에는 정인(正印), 겁재(劫財), 상관(傷官)이 함께 자리하니, 상관패인(傷官佩印)의 귀격을 이루어 학문과 재능이 출중하며, 의기(義氣)와 식견이 겸비된 인물이라. 그 기운이 곧고 맑으면 귀함이 이루 말로 다하지 못할 정도라 하겠나이다.

그러나 상관이 겁재를 만났거든, 이는 언변이 지나치고 기세가 넘쳐 도리어 시기와 모함을 부르기 쉬우며, 뜻을 펼치려 할 때마다 소인배의 훼방을 받는 우환도 함께 따를 수 있나이다.

그리하니, 己巳일주는 기세를 바로 세우되, 조화를 잃지 않고 사람됨을 둥글게 하면, 하늘이 내린 귀격이 온전히 펼쳐지게 될 것이옵니다.",
2,辛未,得库通根，身旺，坐下偏财、偏印、七杀，一片顺生，主小贵，吉。女命辛未爱情专一，夺夫权，守家，独裁。,"辛未일주는 토고(土庫)를 얻어 근을 통하였으니, 기운이 깊고 단단하여 신왕(身旺)한 명이라 하옵니다.

未토 속에는 편재(偏財), 편인(偏印), 칠살(七殺)이 함께 머물고 있으며, 이들이 서로 순생(順生)하니, 기운의 흐름이 막힘이 없고 조화로워, 작게나마 귀함을 지닌 소귀지격(小貴之格)이라 하겠습니다. 길운이 많고, 노력에 따라 작지만 확실한 복이 따르는 팔자라 하옵니다.

여명(女命)에 辛未를 타고났거든, 그 성정은 지극히 정성스럽고 애정에 있어 한결같으며, 사랑에 있어선 오직 하나를 택하고 지켜내는 기질이 강하도다.

다만, 그 기운이 지나치게 왕성하여 부군의 기세를 누르고, 가정을 스스로 이끌고자 하는 독단적 면모가 드러나기도 하며, 부부간에는 주도권을 두고 다툼이 생기기 쉬운 명이라 하옵니다.

그러하니, 辛未 여명은 조화를 배우고 부드러움을 익히면, 지극히 안정되고 넉넉한 가정운을 이루게 될 것이옵니다.",
